,StartDate,EndDate,Status,IPAddress,country,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,UserLanguage,consent,workerID,automatrix_check,yourjob,yourskills,yourskills_26_TEXT,pagetime_First Click,pagetime_Last Click,pagetime_Page Submit,pagetime_Click Count,stability1_1,stability2_1,stability3_1,control1_1,control2_1,control3_1,needagency1_1,needagency2_1,needagency3_1,needpower1_1,needpower2_1,needpower3_1,vashlamc_size,vashlamc_values,genattitude1,genattitude2,genattitude3,genattitude4,genattitude5,purchaseintent1,purchaseintent2,purchaseintent3,WTP,WTP_pct,probe_whatabout,probe_susp1,probe_susp2,probe_susp3,finish,ResponseID,result,Group,X55,X56,X57
38,9/11/19 6:30,9/11/19 6:40,0,"68,227,240,164",United States,100,583,1,9/11/19 6:40,R_2D2Dfav2cUzrbeS,3.34917E+12,-1.11984E+16,EN,1,A3KECQ3YIW2I0F,It lets the user input their skills to see the probability of it being automated by 2022.,delivery driver,"1,2,7,18,21",NA,0,0,15108,0,6,6,6,6,6,7,7,7,7,5,4,5,1,2,8,8,8,8,8,5,6,7,300,8,"I think it was about how people feel about job automation and job security, and also consumption habits related to that.",Not in particular.,"Yes it did, seemed to be an accurate representation of my job's automation probability.",Yes it was very straightforward and easy to understand.,I understand I received feedback about my job that was not true.,R_2D2Dfav2cUzrbeS,0,1,NA,NA,NA
39,9/11/19 6:16,9/11/19 6:40,0,50.239.137.75,United States,100,1413,1,9/11/19 6:40,R_3HH2u0zMNnRHltO,3.64028E+16,-9.78623E+18,EN,1,A2AYRL6JWMEMD,THIS PROGRAM CALCULATES THE PROBABILITY THAT A  PERSON'S JOB WILL BE SUBSTANTIALLY AUTOMATED USING CURRENT CURRENT LEADING - EDGE TECHNOLOGIES BY THE YEAR 2022,PROJECT ENGINEER,12,NA,0,0,16938,0,6,6,7,5,4,7,7,6,6,7,5,6,1,2,6,8,6,7,8,6,6,7,1200,7,THE STUDY WAS ABOUT DECISION MAKING,THE BICYCLE WAS VERY INTERESTING,THAT MAY BE TRUE IN FUTURE. I THINK THE AUTOMATRIX PROGRAM WAS WELL,THE BICYCLE WAS VERY ATTRACTIVE . IT HAS GOOD FEATURES ALSO,YES I UNDERSTAND THAT  YOUR FEEDBACK ABOUT JOB WAS NOT TRUE AND THE BICYCLES MODEL WAS NOT YET ESTABLISHED . I DIDN'T SHARE THIS INFORMATION TO ANYBODY,R_3HH2u0zMNnRHltO,0.8,3,NA,NA,NA
40,9/11/19 6:23,9/11/19 6:41,0,104.32.160.244,United States,100,1092,1,9/11/19 6:41,R_26l3WlnshJ2PviK,3.40322E+16,-1.18284E+17,EN,1,A22LYGZHGFQCSZ,It calculates the probability of jobs being automated in the future.,Waiter,"7,8,20",NA,0,0,15109,0,4,5,5,6,4,7,5,7,6,5,6,5,2,1,9,9,9,9,9,7,7,7,400,9,To bring awareness to automation and to make you aware of how automation will affect me so I can plan accordingly. Also to make me aware of the cool Vashla bike.,The interesting part was the stat that there is a 92 percent chance of waiter jobs being automated away. Scary yet interesting.,Yes it made sense but I don't believe automation will happen to that extent in the year 2022.,Yes it did. I wish I had this bike because the identity verifier to unlock the wheels is amazing.,I understand that during this study you received feedback about my job that was not true.,R_26l3WlnshJ2PviK,0.108,4,NA,NA,NA
41,9/11/19 6:26,9/11/19 6:42,0,45.53.199.231,United States,100,979,1,9/11/19 6:42,R_33vG5tkVIP5lnTZ,3.93321E+17,-8.36882E+16,EN,1,AXRO1X16SJHLN,It calculates the probability of a persons job being automated by 2022,Home Health Nurse,"5,6,11,16,20,26",Providing health care for elderly clients,0,0,15012,0,7,7,7,7,6,7,5,7,7,7,7,7,1,2,9,9,9,9,9,7,7,7,1200,8,How people feel about automation,Nothing,"Yes, it made sense. Mine was low because Iâ€™m in healthcare.","Yes, itâ€™s like a tech advanced bike",I understood that during the study the feedback I received was not true.,R_33vG5tkVIP5lnTZ,0.49104,1,NA,NA,NA
42,9/11/19 6:28,9/11/19 6:42,0,107.77.215.173,United States,100,857,1,9/11/19 6:42,R_UxT3BAUBLdLxyGB,2.84538E+15,-8.14674E+18,EN,1,A36K4ELT4YH00L,Calculates the probability of a person's job be substantially affected by automation by 2022,Bartender,"4,5,6,7,8,11,14,15,16,19,21",NA,5533,"6,677",15032,2,4,5,5,4,2,7,4,7,5,7,5,4,1,2,9,9,7,9,9,6,5,7,1100,7,Market analysis for innovative products and automation.,It was unusual how the theme jumped from employment being replaced by automation to an analysis of a product like a bicycle.,"It did make a little sense, however, I think my industry will be more affected by automation than just a mere 8%.",The information pertaining to Vashla bicycles made sense. I do not recognize the brand but I take your word that it is a 'pillar of the market',I understood the purpose of this study.,R_UxT3BAUBLdLxyGB,0,1,NA,NA,NA
43,9/11/19 6:34,9/11/19 6:43,0,97.95.25.11,United States,100,494,1,9/11/19 6:43,R_2VEARMphjSXCKqP,4.34248E+11,-8.39745E+17,EN,1,A2435PZYVK2552,Determines the probability a person't job will be automated by 2022 depending on skills required to perform that job,Documentation Specialist,"6,7,8,10,15,19,21",NA,0,0,16651,0,3,5,2,4,3,5,3,6,6,5,4,3,1,2,7,8,8,7,7,5,5,4,300,9,"Unsure, something about decision making",NO,It made sense but I suspect it's not legit,YEs,I understand the feedback was not true,R_2VEARMphjSXCKqP,0.5059008,3,NA,NA,NA
44,9/11/19 6:25,9/11/19 6:44,0,155.70.23.45,United States,100,1108,1,9/11/19 6:44,R_02MRD5SAWBunalr,3.7751E+16,-9.7822E+18,EN,1,AJAKX491SGILM,It determines the likely hood that a person's job will be automated given the crucial skills required to fulfill the job role.,Operations Technician III,"11,19,24",NA,0,0,16964,0,7,7,7,7,7,7,3,7,7,3,5,3,2,2,9,9,9,9,9,6,6,6,650,9,Determining how I view products and the future of the jobs market,The reality of automation coming for more jobs if you are not in a highly skilled position,"Whether the information was true or not, it does speak to where I believe things are trending and it all seems real and believable.",If bikes would come with those features I would be inclined to think the market for bikes would grow in urban areas.,I have understood that during this study I received feedback about my job that was not true,R_02MRD5SAWBunalr,0,1,NA,NA,NA
45,9/11/19 6:34,9/11/19 6:44,0,68.70.176.230,United States,100,585,1,9/11/19 6:44,R_88HNG5oNifVfIPv,4.16432E+17,-8.36753E+18,EN,1,A1DS5O8MSI3ZH0,It tells you when to expect that your job could be taken over by automation.,Transportation Planner,"7,8,10,11,12,13,21,24",NA,0,0,16181,0,2,2,2,4,5,5,5,5,4,5,4,3,3,1,8,8,8,8,8,5,5,5,300,8,I don't know,none,"It made sense, but I hope it is wrong",It made perfect sense and I am excited to see a bike like this,I have understood that during this study you received feedback about your job that was not true,R_88HNG5oNifVfIPv,0.8817,4,NA,NA,NA
46,9/11/19 6:34,9/11/19 6:44,0,"192,159,178,211",Canada,100,629,1,9/11/19 6:44,R_25uWugnxS4UgInX,4.3474E+14,-8.0554E+17,EN,1,A1650N1XEAZ009,A program that calculates the probability that a person job will be automated,student,26,"Student, don't work",0,0,15114,0,4,4,5,6,5,5,2,4,7,4,4,4,2,1,6,7,7,6,7,3,3,3,200,6,How willing people will buy products from a small company?,A lot of repeated questions,"No, I don't work right now. I'm a student",It made sense,I understand everything,R_25uWugnxS4UgInX,0.7872804,4,NA,NA,NA
47,9/11/19 6:24,9/11/19 6:45,0,"73,128,230,128",United States,100,1265,1,9/11/19 6:45,R_1lbBzGuAANUWsZu,3.95303E+16,-7.63153E+18,EN,1,A2TOL27LWBR7XG,It let's you see how likely your job is to become automated by the year 2022.,data entry clerk,"7,8,9,10,11,13,14,15,16,19,21",NA,0,0,15124,0,3,1,2,3,5,2,2,6,6,5,2,4,3,1,9,9,9,9,9,5,7,5,500,7,computer automation and economics,no,not really,yes,I understand,R_1lbBzGuAANUWsZu,0.18,4,NA,NA,NA
48,9/11/19 6:18,9/11/19 6:46,0,73.79.166.153,United States,100,1657,1,9/11/19 6:46,R_3G9rruDjiwA6ufd,4.00778E+17,-8.09788E+18,EN,1,A1CFMY4CEYOM8Y,"That automation affects everything in the workplace from workers, pay and jobs.",dishwasher,1,NA,0,0,15105,0,5,6,6,6,4,5,1,4,6,1,2,1,2,1,9,6,7,8,8,6,6,4,375,8,To see how you rate different things and a bike from your point of view.,No,"good, new and different",I like it and would like to learn more about it.,None,R_3G9rruDjiwA6ufd,0,2,NA,NA,NA
49,9/11/19 6:24,9/11/19 6:48,0,"73,108,207,227",United States,100,1410,1,9/11/19 6:48,R_1nO61JtpVCzZX6z,3.59243E+17,-8.39965E+18,EN,1,A1CY1WJBLB2TUI,AUTOMATRIX uses a complex formula/system to calculate the probability of a person's job being automated by the year 2022.,Administrative Coordinator I,"6,7,8,9,11,12,13,16,19,20,21,23",NA,0,0,15013,0,6,7,6,6,6,7,2,7,6,7,7,6,2,1,9,9,9,9,9,7,7,7,299,8,"It seems the study was measuring attitudes on the effects artificial intelligence is having on jobs. Automation of jobs is becoming increasing common. Many may be worrying what that might mean for people with basic skill level jobs. The study seems to also measure attitudes on artificial intelligence when it comes to consumer products. It seems attitudes are more likely to be favorable in these situations versus those involving jobs.""",I found the Vashla bike to be quit appealing. I'd love to have a bike like that.,"The Automatrix program was very and interesting and a testament to the incredible advances our society has made in technology. I do not want to be replaced by a robot at my job, but it is interesting to know that this is taking place in some regard. It should be motivation for people to broaden their skills. This is truly the era of ""jack of all trades, master of none"".","I mentioned this earlier, but I loved the Vashla Bicycles concept. A bike like that would be incredible to own. It's features made sense for sure.",I understand that during this study I received feedback about my job that was not true.,R_1nO61JtpVCzZX6z,0,2,NA,NA,NA
50,9/11/19 6:38,9/11/19 6:48,0,73.26.236.133,United States,100,582,1,9/11/19 6:48,R_vuXK9d7Ubjz1tL3,3.23244E+15,-1.06668E+19,EN,1,A363RN8ANP0Q01,It gives people the information they need to continue to have the job by giving them a list of skills that are still needed when automation begins to take over jobs.,English Teacher,"1,7,11,13,16,20",NA,0,0,15108,0,6,6,5,7,7,7,7,6,7,4,7,5,2,1,9,9,9,9,9,7,7,7,250,9,It was to see how we thought about the world becoming automated and if we liked that bike.,The AUTOMATRIX was interesting.,I liked it I feel like if it is true it can help out a lot of people decide if the career they are choosing is good for the future. It did make sense.,I liked the information of the bike it looked cool and it all made sense.,I have understood that during this study I received feedback about my job that was not true.,R_vuXK9d7Ubjz1tL3,0,2,NA,NA,NA
51,9/11/19 6:32,9/11/19 6:49,0,74.128.112.64,United States,100,1043,1,9/11/19 6:49,R_3knbAR1MGK733jK,3.80052E+17,-8.4423E+18,EN,1,AQUCBZE3XVMKW,to calculate person's probabilities of job automation,part time manager,17,NA,0,0,15009,0,5,5,5,5,6,6,6,3,6,6,6,5,1,2,9,8,8,8,8,6,6,6,1000,9,consumer decision,no,it sounds weird,yes. it looks more safety than the other's,I got it,R_3knbAR1MGK733jK,0.35,3,NA,NA,NA
52,9/11/19 6:21,9/11/19 6:50,0,207.44.28.148,United States,100,1729,1,9/11/19 6:50,R_zZllonXqTjS9rHj,4.0789E+15,-7.65588E+18,EN,1,A31XNLA9REVGXL,They do automation projection. They can predict whether a person's job will be automated by 2022. Whether it is a low skill job or a high skill job.,Assistant,8,NA,0,0,16166,0,2,3,2,4,4,3,5,5,4,3,2,3,1,2,8,8,8,7,7,6,6,6,300,7,"not sure, thank you",It was cool,yes,yes,I received feedback about my job that was not true,R_zZllonXqTjS9rHj,0,3,NA,NA,NA
53,9/11/19 6:41,9/11/19 6:50,0,"205,152,158,201",United States,100,534,1,9/11/19 6:50,R_2zBWCeDjRNz21aU,3.82105E+17,-8.5627E+17,EN,1,A9VK6DKXQWNVB,Automatrix weighs the odds that a particular job role will be phased out by automation by the year 2022 using a series of standard measures.,IT Analyst,"7,8,9,10,11,13,16,19,20,21,22",NA,0,0,15006,0,7,7,7,6,6,6,3,6,6,6,6,5,3,1,9,7,8,8,8,6,6,4,900,9,Understanding how I relate in the macro-economy - that is how do I see the future of my job and how do I perceive the benefit of a particular company's product,"I am interested to know the price of the bicycle, I don't believe it was listed in the advertisement","The program did make sense and I'm sure a program like this actually exists. We could all be wrong however, and may be surprised to see automation taking over more 'human' industries than we expect!",Yes it did,I understand that I received job feedback that was not true.,R_2zBWCeDjRNz21aU,0.8479,2,NA,NA,NA
54,9/11/19 6:38,9/11/19 6:51,0,155.194.200.19,Canada,100,738,1,9/11/19 6:51,R_23dZlnVmPPaYmyw,4.34476E+16,-8.04714E+18,EN,1,A1C1XQJXM1R7PR,calculates that a persons job will be substantially automated by 2022,GIS Technician,"3,6,7,8,9,10,11,12,13,14,19,23,24",NA,0,0,15024,0,7,7,7,7,7,7,5,7,7,6,5,5,2,1,9,9,9,9,9,7,7,7,900,6,attitudes towards change,I found it interesting that my job would have a 92% chance of being automated by 2022.  There is no way that my job could be automated.,"no, not at all.",yes,I understand it was hypothetical and will not discuss this study.,R_23dZlnVmPPaYmyw,0.66915,4,NA,NA,NA
55,9/11/19 6:41,9/11/19 6:51,0,24.53.64.226,United States,100,589,1,9/11/19 6:51,R_2y9HXhg7OoAscNQ,3.72545E+17,-7.91215E+18,EN,1,A17OSPGV41FZ7P,It calculates the probability of someones job being automated by the year 2022,receptionist,"7,8,15,16,21",NA,11162,"11,162",15029,1,2,1,1,3,2,2,3,6,5,3,2,3,3,2,7,7,7,6,7,4,4,5,600,7,How a potential loss of job security influences our perception of a certain type of product?,"I was suspicious about the job automation calculation, i had a feeling that it was either random, or predetermined by the researches to influence our feelings","It made sense, but it had a predetermined feel to it","Yes, all the features of the bike made sense",I understand that the feedback i got was not true,R_2y9HXhg7OoAscNQ,0,3,NA,NA,NA
56,9/11/19 6:33,9/11/19 6:51,0,71.229.167.78,United States,100,1133,1,9/11/19 6:51,R_3EGPZpvQaV5G1zL,3.97067E+16,-1.04969E+19,EN,1,AB1O66FQ805EG,AUTOMATRIX is a new program that is being used by McKinsey to calculate percentages regarding the chances a certain job will be automated or not by the year 2022 based off of inputs specific to those job tasks.,Marketing Associate,"6,7,8,10,11,12,18",NA,0,0,15112,0,2,1,2,6,5,5,3,7,6,7,5,7,1,2,9,8,9,8,9,7,7,6,200,6,Just understanding how different demographics and respond to similar information. How much information retain specific to macro economic foundations.,"There was nothing unusual to me, I appreciated the little bit of variety in the studies.",I thought that made a lot of sense and was pretty cool. I have thought about automation quite a bit in the work place and thought this was pretty spot on actually.,Those seemed like they weren't needed features but nice offerings to set their product over the top. I thought the health tracker was a smart choice to do.,I understand that I received feedback about my job that was not true. Thanks!,R_3EGPZpvQaV5G1zL,0.15,3,NA,NA,NA
57,9/11/19 6:42,9/11/19 6:52,0,204.116.19.19,United States,100,583,1,9/11/19 6:52,R_31sVc9wmr09a0at,3.3998E+17,-8.103E+16,EN,1,A31U7VGTEOY2RG,It uses an algorithm to determine the likelihood of a person's job will be automated.,supervisor,"6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22",NA,3336,"3,336",15017,1,7,7,7,6,6,6,7,7,7,7,7,6,1,2,9,9,9,9,9,7,7,7,900,9,i think it was about how we make decisions. whether knowing our job was stable or had a chance to be automated would affect how we made choices.,no,it made sense. i think it made me feel comfortable about my job security although i wonder how accurate it is.,the info made sense and i would love a bike with that sort of technology. i also liked their business attitude.,i understood the feedback was not true pertaining to my job.,R_31sVc9wmr09a0at,0.495,1,NA,NA,NA
58,9/11/19 6:27,9/11/19 6:53,0,73.210.40.2,United States,100,1561,1,9/11/19 6:53,R_27wXWrBS8WaDh6S,4.05093E+17,-8.89844E+18,EN,1,A39MTR3ER9GLBF,They calculate the probability of job automation based on the skill needed for that job.,Teacher,"4,5,6,7,9,10,11,12,13,14,15,16,17,20,21,25",NA,0,0,15013,0,3,3,2,6,7,6,3,5,6,5,6,4,1,1,9,9,9,9,9,7,6,7,200,3,Consumer behavior survey. How much they are willing to spend on the product they like more.,I did not feel anything unusual. The bicycle is designed in a very attractive way.,Yes. I am aware of the recent research ongoing on AI. I feel that whatever automation comes you need somebody to control those automation. I consider myself who can handle that.,"Yes The innovation is good and useful. I understand that, without job security how can I spend on such an innovative bike. The fact is for everyproblem there will be a solution. I am confident that those problems will be all sorted out.",I understood that during this study the received feedback about my job was not true.,R_27wXWrBS8WaDh6S,0.4,4,NA,NA,NA
59,9/11/19 6:46,9/11/19 6:53,0,47.196.156.93,United States,100,474,1,9/11/19 6:53,R_3gNKZrqghSwxPD5,2.80791E+11,-8.25245E+18,EN,1,A3F0NFNLOLFJT0,Determines if a job either low skill or high skill will be automated by 2022,Assiatant manager,"4,5,8,11,12,13,15,16,17,19,21",NA,0,0,15109,0,1,2,1,4,4,4,7,7,7,7,5,5,2,1,9,9,9,9,9,7,7,7,750,7,Personal judgments,Nothing to note,It made sense to me but I think the time line is a little ambitious,Made sense and I really like the bike,I understand the feedback was not true,R_3gNKZrqghSwxPD5,0.39375,4,NA,NA,NA
60,9/11/19 6:22,9/11/19 6:53,0,72.188.143.49,United States,100,1876,1,9/11/19 6:53,R_DdkyAlnB3ZgivV7,2.83056E+15,-8.14197E+18,EN,1,A1AG83RUEJI4Z0,AUTOMATRIZX uses a complex mathematical system to combine a series of skills of an individual to calculate the general probability of work automation for 2022 of that person.,frontdesk,"4,7,8,9,12,14,15,19,21",NA,0,0,15012,0,6,7,7,5,4,7,2,7,7,7,7,4,1,2,8,9,8,9,8,5,6,6,950,7,"The study was conducted to know the level of inclination that a person has towards bicycles and how much he would be willing to pay for i(the Vashla Bicycles). by the way, I look like to me that the security sensor is heavy. that is bad when I think to buy a new Bicycle, other than that it looks good to me. The other part of the study gives us a reference  based on an automated system that evaluates our skills  as we will see in the workplace in the coming years.""","no, everything looks normal to me.","yes, it did.","I already talked about that at the begging. please, check. I don't like the security sensor.",well. I was planning to buy the bike but the study was great. a good experience.,R_DdkyAlnB3ZgivV7,0.4032,1,NA,NA,NA
